case_id,case_date,court,text,problem_type,favours
2edb171f-983c-4bdf-9786-5fea1d87e440,06-08-2009,Bombay High Court,Power of attorney given by Party A was misused by Party B to sell the land,Power of Attorney Misuse,Party A
2d5f7f6f-f2b2-48f5-9171-3cedf3246c2f,23-09-2019,Madras High Court,The ownership of the land is challenged by Party B due to missing title documents Third-party buyers are involved.,Ownership Dispute,Party B
f6539231-2c57-4488-bea0-4994a3d1ff28,24-02-2018,Delhi High Court,Family members are contesting Party A's inherited property rights Additional evidence was submitted.,Inheritance Dispute,Party B
a9500669-1be0-4f8a-86e5-279b1aa6224a,25-05-2022,Calcutta High Court,Party A sold the land without having the original property documents Survey reports were inconclusive.,Fraudulent Sale,Party B
825827de-7220-4ea0-9c0b-ded5b01dac18,24-06-2024,Delhi High Court,Party B illegally constructed a building on Party A's farmland Third-party buyers are involved.,Illegal Encroachment,Party A
9d75a388-f3c5-4bd5-938b-4f038cf242d8,14-06-2008,Karnataka High Court,The ownership of the land is challenged by Party B due to missing title documents Survey reports were inconclusive.,Ownership Dispute,Party B
982a7c20-b61c-4d5c-99fb-8d93c02a34a3,21-10-2023,Gujarat High Court,The ownership of the land is challenged by Party B due to missing title documents Local authorities intervened.,Ownership Dispute,Party B
202295ff-74f4-4b5c-a0f4-635bfc543ef6,23-02-2013,Karnataka High Court,The ownership of the land is challenged by Party B due to missing title documents Survey reports were inconclusive.,Ownership Dispute,Party B
c4abeeae-774d-4d03-bafa-5b56311483ca,23-08-2021,Gujarat High Court,Party A's boundary wall is built beyond the survey limits causing conflicts Third-party buyers are involved.,Boundary Dispute,Party B
44d3b386-1429-4a41-bdda-88aa7860790e,28-12-2001,Bombay High Court,Party B claims adverse possession after staying 15 years without objection Survey reports were inconclusive.,Adverse Possession,Party B
7d1311bc-d45b-44c3-ba7b-a62fd8320301,26-08-2006,Delhi High Court,Party A sold the land without having the original property documents Local authorities intervened.,Fraudulent Sale,Party B
895f0f3f-3fbd-445c-89bd-4376154885ea,30-04-2002,Bombay High Court,Party A sold the land without having the original property documents Additional evidence was submitted.,Fraudulent Sale,Party B
e68f8633-ee81-48ea-8298-dd4fa9edfd8c,05-11-2014,Karnataka High Court,Party A's boundary wall is built beyond the survey limits causing conflicts,Boundary Dispute,Party B
a17a5483-5df5-4430-aad5-6cd0c777cfd1,28-01-2006,Madras High Court,Party B failed to repay the mortgage leading to bank claiming land Dispute went to court.,Mortgage Default,Party A
c83dfcfd-3726-482a-afc0-cf4f2eaa0164,28-01-2004,Gujarat High Court,Party A sold the land without having the original property documents Local authorities intervened.,Fraudulent Sale,Party B
27706197-91db-4584-a537-ff2ad9611d2f,21-08-2004,Punjab and Haryana High Court,The ownership of the land is challenged by Party B due to missing title documents Survey reports were inconclusive.,Ownership Dispute,Party B
91a4e0e1-1356-4c3b-9744-1715879f9e29,13-12-2014,Madras High Court,Party B claims adverse possession after staying 15 years without objection Third-party buyers are involved.,Adverse Possession,Party B
a65e05dd-b8d6-4203-a7b0-ff3a1d19c08f,21-09-2007,Karnataka High Court,Party A bought land but the developer did not build promised facilities Third-party buyers are involved.,Fraud by Developer,Party A
7c91852e-1913-4f35-b4a2-0fae164a5cda,14-06-2000,Calcutta High Court,Party B failed to repay the mortgage leading to bank claiming land Local authorities intervened.,Mortgage Default,Party A
b0006f14-93b3-470e-a4f4-dbcf93e565d7,25-04-2003,Bombay High Court,Party A bought land but the developer did not build promised facilities Local authorities intervened.,Fraud by Developer,Party A
46abf485-5c87-41f5-aa57-4192454cede3,15-10-2023,Punjab and Haryana High Court,Party A is operating a commercial shop in a residential land zone Case is pending investigation.,Zoning Law Violation,Party B
3e44aeca-e9fb-4577-9b3a-cdab983a9a14,22-05-2021,Punjab and Haryana High Court,Party A sold the land without having the original property documents Additional evidence was submitted.,Fraudulent Sale,Party B
a98caf03-3ecd-4fc7-a4a6-721a167f215d,24-12-2020,Delhi High Court,Party A polluted the nearby farmland affecting Party B's crops Dispute went to court.,Environmental Dispute,Party B
cdf6b63e-a974-4019-9e6b-8bd3648ae493,15-10-2017,Delhi High Court,Government acquired Party A's land without fair compensation Dispute went to court.,Land Acquisition Issue,Party A
d5efc582-1fbc-4cdb-b155-4cd0d8726aef,27-05-2020,Madras High Court,Party B registered the sale deed without paying full stamp duty,Stamp Duty Fraud,Party A
7ddb789c-e059-4314-8918-754c34e12c2a,24-08-2004,Madras High Court,Power of attorney given by Party A was misused by Party B to sell the land Additional evidence was submitted.,Power of Attorney Misuse,Party A
fc186c4a-648a-48b6-95ee-1968c4176af7,06-04-2014,Delhi High Court,Party B illegally constructed a building on Party A's farmland,Illegal Encroachment,Party A
265528fc-fb13-4117-a993-622d7ce48bab,10-04-2025,Gujarat High Court,Party A polluted the nearby farmland affecting Party B's crops Third-party buyers are involved.,Environmental Dispute,Party B
dccd2aa2-8315-4c37-8a7b-30ea23da22fb,14-04-2013,Madras High Court,The title deed has errors in names which Party A is trying to correct Survey reports were inconclusive.,Title Defect,Party A
28b2ce74-12c0-43fa-aa14-d5cce7f9ef1f,06-08-2014,Bombay High Court,Party B illegally constructed a building on Party A's farmland Third-party buyers are involved.,Illegal Encroachment,Party A
82158025-e474-465d-911a-3620a1de046f,14-10-2022,Karnataka High Court,Boundary pillars were moved by Party B to extend their property,Boundary Dispute,Party A
e9a97cf8-92b0-4f06-8d8f-820a42b597cf,21-11-2015,Delhi High Court,Party A sold the land without having the original property documents Dispute went to court.,Fraudulent Sale,Party B
f73558ef-bfff-407a-8b24-c1a6965e9ca4,26-07-2003,Kerala High Court,Boundary pillars were moved by Party B to extend their property,Boundary Dispute,Party A
be346a32-529f-43a0-bfc7-1f77df455146,28-09-2006,Calcutta High Court,Party A's boundary wall is built beyond the survey limits causing conflicts Additional evidence was submitted.,Boundary Dispute,Party B
3d11ed64-0696-418f-a956-3817fc12faeb,29-10-2003,Gujarat High Court,Party A's boundary wall is built beyond the survey limits causing conflicts Dispute went to court.,Boundary Dispute,Party B
4f885b9e-4914-4dd3-9cca-e4f17afa9bd2,25-03-2003,Karnataka High Court,Power of attorney given by Party A was misused by Party B to sell the land Survey reports were inconclusive.,Power of Attorney Misuse,Party A
24a1a8b3-8fb2-4f44-abab-c89fca1b0b29,20-11-2004,Karnataka High Court,Party A bought land but the developer did not build promised facilities Local authorities intervened.,Fraud by Developer,Party A
01b04f67-9de2-408e-a804-a8e7aa1c83f7,13-12-2012,Bombay High Court,The title deed has errors in names which Party A is trying to correct Local authorities intervened.,Title Defect,Party A
f9a95af3-782c-466a-806b-447e2a565710,06-08-2012,Calcutta High Court,Family members are contesting Party A's inherited property rights Survey reports were inconclusive.,Inheritance Dispute,Party B
25acda06-816d-44fa-a388-49f678ddcb17,04-09-2021,Kerala High Court,Party B registered the sale deed without paying full stamp duty Local authorities intervened.,Stamp Duty Fraud,Party A
bb416e0b-da5b-4545-9174-f7cc132bc5b6,08-10-2016,Punjab and Haryana High Court,Party B claims adverse possession after staying 15 years without objection Additional evidence was submitted.,Adverse Possession,Party B
c1528bed-57d5-4b36-aa85-e40984738013,02-05-2023,Gujarat High Court,Party A sold the land without having the original property documents Case is pending investigation.,Fraudulent Sale,Party B
ddb48377-317c-481f-a0c2-5dbd0cf64ef5,02-08-2018,Delhi High Court,Boundary pillars were moved by Party B to extend their property,Boundary Dispute,Party A
4fb7d0d5-ec40-4c49-bb5e-ef93d0dc77bf,21-10-2002,Calcutta High Court,The ownership of the land is challenged by Party B due to missing title documents Case is pending investigation.,Ownership Dispute,Party B
efd95820-8dd2-4a0f-b6a3-a8cc9517fa49,28-06-2000,Bombay High Court,Party B illegally constructed a building on Party A's farmland Additional evidence was submitted.,Illegal Encroachment,Party A
863f48eb-bdf7-49e2-a9ff-9406659f7368,06-04-2016,Calcutta High Court,Party B registered the sale deed without paying full stamp duty Case is pending investigation.,Stamp Duty Fraud,Party A
e9265ec3-e5ff-4fa5-bc68-5635b8859350,06-11-2008,Gujarat High Court,Family members are contesting Party A's inherited property rights Additional evidence was submitted.,Inheritance Dispute,Party B
b4a0e8c5-8b38-41e0-8517-ec2807037092,06-11-2022,Bombay High Court,Party B illegally constructed a building on Party A's farmland Local authorities intervened.,Illegal Encroachment,Party A
0059e16d-013d-46c9-bcc7-bca6f2f2dc5c,11-01-2005,Gujarat High Court,Family members are contesting Party A's inherited property rights Third-party buyers are involved.,Inheritance Dispute,Party B
aef05fb5-b4e6-4399-8a13-21ef80a37f90,10-06-2016,Bombay High Court,Party A's boundary wall is built beyond the survey limits causing conflicts Survey reports were inconclusive.,Boundary Dispute,Party B
32f17df0-f204-4d67-9893-8e44e6c5cc64,21-09-2014,Karnataka High Court,Party A's boundary wall is built beyond the survey limits causing conflicts Dispute went to court.,Boundary Dispute,Party B
465bb247-f58b-4f25-8bc4-1e9d12e2d225,09-03-2007,Punjab and Haryana High Court,Party B illegally constructed a building on Party A's farmland Third-party buyers are involved.,Illegal Encroachment,Party A
ad8cfb10-721c-4a17-9359-6fc86aa6ef59,15-01-2014,Madras High Court,Family members are contesting Party A's inherited property rights Additional evidence was submitted.,Inheritance Dispute,Party B
c91589cf-4932-4800-9941-d3617b32f5b4,27-12-2020,Kerala High Court,Party B failed to repay the mortgage leading to bank claiming land Dispute went to court.,Mortgage Default,Party A
87648ad9-cbb1-4cae-b2e2-66e65f3223e4,28-08-2002,Madras High Court,Party A's boundary wall is built beyond the survey limits causing conflicts Case is pending investigation.,Boundary Dispute,Party B
efb9fee8-1aa9-450a-9e80-9b2aed3a7727,29-04-2008,Punjab and Haryana High Court,Party B illegally constructed a building on Party A's farmland,Illegal Encroachment,Party A
5ec43bb7-030a-4710-9495-584a5014a50f,07-02-2017,Kerala High Court,Party A bought land but the developer did not build promised facilities Dispute went to court.,Fraud by Developer,Party A
6081c2a8-f3f3-41b7-b4f2-ba8c3a53d402,03-08-2011,Kerala High Court,Party A is blocking Party B's right of way through the property Additional evidence was submitted.,Easement Issue,Party B
cec7cfe5-55e9-4030-b01d-a287e137e610,04-05-2021,Calcutta High Court,Party A is operating a commercial shop in a residential land zone Dispute went to court.,Zoning Law Violation,Party B
540def10-fe34-49ba-a0bc-6cad5b2f39ae,01-08-2004,Punjab and Haryana High Court,Party B illegally constructed a building on Party A's farmland,Illegal Encroachment,Party A
49d6dc9a-ef9c-423a-8015-9e2c5b545e40,04-02-2005,Calcutta High Court,Party A bought land but the developer did not build promised facilities Case is pending investigation.,Fraud by Developer,Party A
3919342e-06bc-4ca0-b345-9eb7cd2dce48,19-12-2018,Punjab and Haryana High Court,Party A bought land but the developer did not build promised facilities Additional evidence was submitted.,Fraud by Developer,Party A
416225e4-8418-4a07-a86a-a96ad8820086,02-09-2013,Bombay High Court,Party A bought land but the developer did not build promised facilities Dispute went to court.,Fraud by Developer,Party A
0ed19307-6aa0-45e1-8aa1-aab7c243deeb,11-07-2002,Bombay High Court,Party B illegally constructed a building on Party A's farmland,Illegal Encroachment,Party A
09c3e8bc-de0c-4cb2-983a-93b2506e1ec8,03-08-2018,Bombay High Court,Party A sold the land without having the original property documents Survey reports were inconclusive.,Fraudulent Sale,Party B
970b9b6f-a5c4-44ca-87bd-1fa47a247b3a,22-03-2013,Bombay High Court,The ownership of the land is challenged by Party B due to missing title documents Local authorities intervened.,Ownership Dispute,Party B
16da0440-c0b8-496d-bab1-54c14351695c,14-04-2004,Bombay High Court,The title deed has errors in names which Party A is trying to correct Survey reports were inconclusive.,Title Defect,Party A
f746c58b-8cee-4690-a7ae-4cabbfb51e2a,01-03-2017,Kerala High Court,Party B illegally constructed a building on Party A's farmland Dispute went to court.,Illegal Encroachment,Party A
70fa9f00-57f3-4fa7-8ca9-c049ccddaf80,16-08-2000,Karnataka High Court,Party A is blocking Party B's right of way through the property Local authorities intervened.,Easement Issue,Party B
4e47f2c2-6211-4af3-b04b-2f858d50cea2,16-07-2008,Gujarat High Court,The title deed has errors in names which Party A is trying to correct Dispute went to court.,Title Defect,Party A
f9ea650f-f540-44d0-b2ca-bf142b4c8369,12-01-2006,Bombay High Court,Party A is operating a commercial shop in a residential land zone Survey reports were inconclusive.,Zoning Law Violation,Party B
be0114f7-e034-4afd-8190-31d93885b4ee,25-08-2022,Madras High Court,Party B claims adverse possession after staying 15 years without objection Survey reports were inconclusive.,Adverse Possession,Party B
